15,15,2,0,1,0,0,0
89,15,2,0,1,0,0,0
83,150,4,0,0,0,1,0
96,150,3,0,0,1,0,0
89,150,4,0,0,0,1,0
17,150,4,0,0,0,1,0
24,150,4,0,0,0,1,0
29,150,5,0,0,0,0,1
19,150,3,0,0,1,0,0
89,151,1,1,0,0,0,0
15,151,5,0,0,0,0,1
19,151,4,0,0,0,1,0
87,151,3,0,0,1,0,0
14,151,5,0,0,0,0,1
4,151,3,0,0,1,0,0
29,151,4,0,0,0,1,0
43,151,3,0,0,1,0,0
90,151,1,1,0,0,0,0
29,152,2,0,1,0,0,0
63,152,1,1,0,0,0,0
24,152,1,1,0,0,0,0
59,152,2,0,1,0,0,0
15,152,3,0,0,1,0,0
64,152,3,0,0,1,0,0
49,152,2,0,1,0,0,0
14,152,4,0,0,0,1,0
86,152,2,0,1,0,0,0
60,152,1,1,0,0,0,0
68,152,2,0,1,0,0,0
17,152,4,0,0,0,1,0
28,152,3,0,0,1,0,0
24,153,1,1,0,0,0,0
70,153,1,1,0,0,0,0
93,153,4,0,0,0,1,0
82,153,1,1,0,0,0,0
19,153,4,0,0,0,1,0
43,153,3,0,0,1,0,0
14,153,5,0,0,0,0,1
6,153,1,1,0,0,0,0
64,153,1,1,0,0,0,0
63,153,1,1,0,0,0,0
15,153,1,1,0,0,0,0
29,153,1,1,0,0,0,0
17,153,3,0,0,1,0,0
96,153,3,0,0,1,0,0
42,154,2,0,1,0,0,0
28,154,1,1,0,0,0,0
48,154,4,0,0,0,1,0
19,154,3,0,0,1,0,0
24,154,3,0,0,1,0,0
15,154,1,1,0,0,0,0
41,154,3,0,0,1,0,0
29,154,4,0,0,0,1,0
68,155,2,0,1,0,0,0
34,155,3,0,0,1,0,0
19,155,2,0,1,0,0,0
46,155,1,1,0,0,0,0
2,155,3,0,0,1,0,0
47,155,3,0,0,1,0,0
63,155,2,0,1,0,0,0
29,155,2,0,1,0,0,0
78,155,3,0,0,1,0,0
63,156,2,0,1,0,0,0
15,156,2,0,1,0,0,0
48,156,3,0,0,1,0,0
62,156,5,0,0,0,0,1
88,156,3,0,0,1,0,0
17,156,2,0,1,0,0,0
51,156,3,0,0,1,0,0
95,156,4,0,0,0,1,0
24,157,3,0,0,1,0,0
15,157,2,0,1,0,0,0
78,157,2,0,1,0,0,0
28,157,1,1,0,0,0,0
19,157,3,0,0,1,0,0
93,157,3,0,0,1,0,0
87,157,2,0,1,0,0,0
17,157,3,0,0,1,0,0
19,158,4,0,0,0,1,0
89,158,3,0,0,1,0,0
7,158,2,0,1,0,0,0
24,158,2,0,1,0,0,0
29,158,4,0,0,0,1,0
96,158,2,0,1,0,0,0
35,158,1,1,0,0,0,0
2,159,5,0,0,0,0,1
48,159,4,0,0,0,1,0
29,159,2,0,1,0,0,0
62,159,5,0,0,0,0,1
19,159,4,0,0,0,1,0
11,159,5,0,0,0,0,1
86,159,4,0,0,0,1,0
24,159,3,0,0,1,0,0
27,159,3,0,0,1,0,0
2,16,5,0,0,0,0,1
42,16,4,0,0,0,1,0
86,16,2,0,1,0,0,0
43,16,4,0,0,0,1,0
47,16,5,0,0,0,0,1
87,16,5,0,0,0,0,1
28,16,4,0,0,0,1,0
95,16,4,0,0,0,1,0
93,16,4,0,0,0,1,0
17,16,1,1,0,0,0,0
84,16,5,0,0,0,0,1
19,16,5,0,0,0,0,1
17,160,5,0,0,0,0,1
34,160,5,0,0,0,0,1
24,160,5,0,0,0,0,1
40,160,5,0,0,0,0,1
14,160,5,0,0,0,0,1
84,160,5,0,0,0,0,1
29,160,5,0,0,0,0,1
19,160,5,0,0,0,0,1
4,160,5,0,0,0,0,1
35,161,1,1,0,0,0,0
93,161,1,1,0,0,0,0
29,161,4,0,0,0,1,0
19,161,3,0,0,1,0,0
17,161,4,0,0,0,1,0
28,161,5,0,0,0,0,1
45,161,4,0,0,0,1,0
86,161,3,0,0,1,0,0
19,162,3,0,0,1,0,0
83,162,2,0,1,0,0,0
21,162,3,0,0,1,0,0
62,162,3,0,0,1,0,0
14,162,4,0,0,0,1,0
64,162,3,0,0,1,0,0
76,162,3,0,0,1,0,0
2,162,3,0,0,1,0,0
95,162,2,0,1,0,0,0
24,163,3,0,0,1,0,0
17,163,3,0,0,1,0,0
22,163,3,0,0,1,0,0
78,163,4,0,0,0,1,0
48,163,3,0,0,1,0,0
19,163,3,0,0,1,0,0
93,163,4,0,0,0,1,0
14,163,3,0,0,1,0,0
29,163,3,0,0,1,0,0
17,164,3,0,0,1,0,0
29,164,4,0,0,0,1,0
28,164,4,0,0,0,1,0
7,164,3,0,0,1,0,0
2,164,3,0,0,1,0,0
48,164,3,0,0,1,0,0
29,165,3,0,0,1,0,0
93,165,4,0,0,0,1,0
28,165,3,0,0,1,0,0
87,165,2,0,1,0,0,0
14,165,3,0,0,1,0,0
23,165,1,1,0,0,0,0
24,165,3,0,0,1,0,0
62,165,1,1,0,0,0,0
60,165,2,0,1,0,0,0
83,165,3,0,0,1,0,0
62,166,4,0,0,0,1,0
28,166,3,0,0,1,0,0
68,166,3,0,0,1,0,0
24,166,3,0,0,1,0,0
87,166,2,0,1,0,0,0
29,166,5,0,0,0,0,1
63,166,2,0,1,0,0,0
17,166,1,1,0,0,0,0
43,166,3,0,0,1,0,0
19,166,3,0,0,1,0,0
34,167,3,0,0,1,0,0
29,167,3,0,0,1,0,0
48,167,5,0,0,0,0,1
14,167,5,0,0,0,0,1
24,167,3,0,0,1,0,0
93,167,4,0,0,0,1,0
28,167,3,0,0,1,0,0
82,167,4,0,0,0,1,0
15,167,2,0,1,0,0,0
64,167,4,0,0,0,1,0
87,168,5,0,0,0,0,1
34,168,3,0,0,1,0,0
17,168,4,0,0,0,1,0
2,168,4,0,0,0,1,0
68,168,4,0,0,0,1,0
76,168,5,0,0,0,0,1
93,168,5,0,0,0,0,1
96,168,4,0,0,0,1,0
19,168,4,0,0,0,1,0
48,168,3,0,0,1,0,0
29,168,4,0,0,0,1,0
28,169,3,0,0,1,0,0
15,169,3,0,0,1,0,0
29,169,4,0,0,0,1,0
89,169,3,0,0,1,0,0
24,169,3,0,0,1,0,0
17,169,4,0,0,0,1,0
19,169,5,0,0,0,0,1
14,169,3,0,0,1,0,0
4,169,4,0,0,0,1,0
63,17,2,0,1,0,0,0
17,17,5,0,0,0,0,1
14,17,5,0,0,0,0,1
34,17,3,0,0,1,0,0
24,17,2,0,1,0,0,0
19,17,3,0,0,1,0,0
14,170,5,0,0,0,0,1
89,170,2,0,1,0,0,0
2,170,3,0,0,1,0,0
29,170,1,1,0,0,0,0
93,170,2,0,1,0,0,0
21,170,3,0,0,1,0,0
25,170,2,0,1,0,0,0
68,170,2,0,1,0,0,0
19,170,4,0,0,0,1,0
14,171,5,0,0,0,0,1
89,171,3,0,0,1,0,0
28,171,4,0,0,0,1,0
93,171,4,0,0,0,1,0
19,171,4,0,0,0,1,0
78,171,5,0,0,0,0,1
29,171,5,0,0,0,0,1
15,171,3,0,0,1,0,0
2,171,4,0,0,0,1,0
14,172,5,0,0,0,0,1
93,172,5,0,0,0,0,1
48,172,3,0,0,1,0,0
19,172,1,1,0,0,0,0
17,172,3,0,0,1,0,0
68,172,3,0,0,1,0,0
89,172,5,0,0,0,0,1
82,172,2,0,1,0,0,0
29,172,5,0,0,0,0,1
64,172,2,0,1,0,0,0
21,172,2,0,1,0,0,0
28,172,3,0,0,1,0,0
17,173,3,0,0,1,0,0
19,173,4,0,0,0,1,0
28,173,4,0,0,0,1,0
62,173,3,0,0,1,0,0
73,173,2,0,1,0,0,0
29,173,2,0,1,0,0,0
15,173,4,0,0,0,1,0
21,173,4,0,0,0,1,0
68,174,4,0,0,0,1,0
47,174,3,0,0,1,0,0
29,174,2,0,1,0,0,0
17,174,2,0,1,0,0,0
24,174,5,0,0,0,0,1
18,174,4,0,0,0,1,0
93,174,4,0,0,0,1,0
15,174,5,0,0,0,0,1
25,174,4,0,0,0,1,0
81,174,5,0,0,0,0,1
2,175,3,0,0,1,0,0
93,175,3,0,0,1,0,0
15,175,4,0,0,0,1,0
14,175,5,0,0,0,0,1
28,175,3,0,0,1,0,0
19,175,2,0,1,0,0,0
29,175,3,0,0,1,0,0
24,175,2,0,1,0,0,0
59,175,4,0,0,0,1,0
47,175,2,0,1,0,0,0
29,176,2,0,1,0,0,0
14,176,3,0,0,1,0,0
17,176,2,0,1,0,0,0
68,176,2,0,1,0,0,0
15,176,4,0,0,0,1,0
4,176,1,1,0,0,0,0
24,176,3,0,0,1,0,0
2,176,3,0,0,1,0,0
19,176,1,1,0,0,0,0
93,177,4,0,0,0,1,0
48,177,4,0,0,0,1,0
2,177,4,0,0,0,1,0
78,177,5,0,0,0,0,1
28,177,3,0,0,1,0,0
17,177,2,0,1,0,0,0
29,177,3,0,0,1,0,0
90,177,4,0,0,0,1,0
76,177,4,0,0,0,1,0
87,177,3,0,0,1,0,0
62,178,2,0,1,0,0,0
2,178,5,0,0,0,0,1
76,178,4,0,0,0,1,0
95,178,3,0,0,1,0,0
34,178,1,1,0,0,0,0
22,178,3,0,0,1,0,0
14,178,3,0,0,1,0,0
87,178,2,0,1,0,0,0
35,178,2,0,1,0,0,0
88,179,3,0,0,1,0,0
90,179,2,0,1,0,0,0
62,179,1,1,0,0,0,0
2,179,3,0,0,1,0,0
45,179,3,0,0,1,0,0
46,179,1,1,0,0,0,0
28,179,2,0,1,0,0,0
29,179,2,0,1,0,0,0
14,179,1,1,0,0,0,0
19,179,2,0,1,0,0,0
96,179,4,0,0,0,1,0
28,18,3,0,0,1,0,0
11,18,1,1,0,0,0,0
93,18,3,0,0,1,0,0
21,18,1,1,0,0,0,0
87,18,2,0,1,0,0,0
60,18,3,0,0,1,0,0
80,18,5,0,0,0,0,1
53,18,1,1,0,0,0,0
